x,y,z
6.834395885467529297e+00,2.266283035278320312e+00,9.000000000000000000e+00
6.734395980834960938e+00,2.366282939910888672e+00,9.000000000000000000e+00
6.634396076202392578e+00,2.466282844543457031e+00,9.000000000000000000e+00
6.534396171569824219e+00,2.566282987594604492e+00,9.000000000000000000e+00
6.434396266937255859e+00,2.666282892227172852e+00,9.000000000000000000e+00
6.334395885467529297e+00,2.766283035278320312e+00,9.000000000000000000e+00
6.234395980834960938e+00,2.866282939910888672e+00,9.000000000000000000e+00
6.134396076202392578e+00,2.966282844543457031e+00,9.000000000000000000e+00
6.034396171569824219e+00,3.066282987594604492e+00,9.000000000000000000e+00
5.934396266937255859e+00,3.166282892227172852e+00,9.000000000000000000e+00
5.834395885467529297e+00,3.266283035278320312e+00,9.000000000000000000e+00
5.734395980834960938e+00,3.366282939910888672e+00,9.000000000000000000e+00
5.634396076202392578e+00,3.466282844543457031e+00,9.000000000000000000e+00
5.534396171569824219e+00,3.566282987594604492e+00,9.000000000000000000e+00
5.434396266937255859e+00,3.666282892227172852e+00,9.000000000000000000e+00
5.334395885467529297e+00,3.766283035278320312e+00,9.000000000000000000e+00
5.334395885467529297e+00,3.866282939910888672e+00,9.000000000000000000e+00
5.334395885467529297e+00,3.966282844543457031e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.066282749176025391e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.166283130645751953e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.266283035278320312e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.366282939910888672e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.466282844543457031e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.566282749176025391e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.666283130645751953e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.766283035278320312e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.866282939910888672e+00,9.000000000000000000e+00
5.334395885467529297e+00,4.966282844543457031e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.066282749176025391e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.166283130645751953e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.266283035278320312e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.366282939910888672e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.466282844543457031e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.566282749176025391e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.666283130645751953e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.766283035278320312e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.866282939910888672e+00,9.000000000000000000e+00
5.334395885467529297e+00,5.966282844543457031e+00,9.000000000000000000e+00
5.334395885467529297e+00,6.066282749176025391e+00,9.000000000000000000e+00
5.334395885467529297e+00,6.166283130645751953e+00,9.000000000000000000e+00
5.334395885467529297e+00,6.266283035278320312e+00,9.000000000000000000e+00
5.434396266937255859e+00,6.366282939910888672e+00,9.000000000000000000e+00
5.534396171569824219e+00,6.466282844543457031e+00,9.000000000000000000e+00
5.634396076202392578e+00,6.566282749176025391e+00,9.000000000000000000e+00
5.734395980834960938e+00,6.666283130645751953e+00,9.000000000000000000e+00
5.834395885467529297e+00,6.766283035278320312e+00,9.000000000000000000e+00
5.934396266937255859e+00,6.866282939910888672e+00,9.000000000000000000e+00
6.034396171569824219e+00,6.966282844543457031e+00,9.000000000000000000e+00
6.134396076202392578e+00,7.066282749176025391e+00,9.000000000000000000e+00
6.234395980834960938e+00,7.066282749176025391e+00,9.000000000000000000e+00
6.334395885467529297e+00,7.066282749176025391e+00,9.000000000000000000e+00
6.434396266937255859e+00,7.066282749176025391e+00,9.000000000000000000e+00
6.534396171569824219e+00,6.966282844543457031e+00,9.000000000000000000e+00
6.634396076202392578e+00,6.966282844543457031e+00,9.000000000000000000e+00
6.734395980834960938e+00,6.866282939910888672e+00,9.148437500000000000e+00
6.834395885467529297e+00,6.766283035278320312e+00,9.148437500000000000e+00
6.934396266937255859e+00,6.766283035278320312e+00,9.148437500000000000e+00
7.034396171569824219e+00,6.666283130645751953e+00,9.296875000000000000e+00
7.134396076202392578e+00,6.666283130645751953e+00,9.296875000000000000e+00
7.234395980834960938e+00,6.566282749176025391e+00,9.296875000000000000e+00
7.334395885467529297e+00,6.466282844543457031e+00,9.296875000000000000e+00
7.434396266937255859e+00,6.366282939910888672e+00,9.453125000000000000e+00
7.534396171569824219e+00,6.366282939910888672e+00,9.453125000000000000e+00
7.634396076202392578e+00,6.366282939910888672e+00,9.453125000000000000e+00
7.734395980834960938e+00,6.266283035278320312e+00,9.585937500000000000e+00
7.834395885467529297e+00,6.166283130645751953e+00,9.601562500000000000e+00
7.934396266937255859e+00,6.066282749176025391e+00,9.601562500000000000e+00
8.034396171569824219e+00,6.066282749176025391e+00,9.601562500000000000e+00
8.134395599365234375e+00,5.966282844543457031e+00,9.750000000000000000e+00
8.234395980834960938e+00,5.966282844543457031e+00,9.750000000000000000e+00
8.334396362304687500e+00,5.866282939910888672e+00,9.750000000000000000e+00
8.434395790100097656e+00,5.766283035278320312e+00,9.898437500000000000e+00
8.534396171569824219e+00,5.766283035278320312e+00,9.898437500000000000e+00
8.634395599365234375e+00,5.666283130645751953e+00,9.898437500000000000e+00
8.734395980834960938e+00,5.666283130645751953e+00,9.898437500000000000e+00
8.834396362304687500e+00,5.566282749176025391e+00,1.004687500000000000e+01
8.934395790100097656e+00,5.466282844543457031e+00,1.004687500000000000e+01
9.034396171569824219e+00,5.366282939910888672e+00,1.016406250000000000e+01
9.134395599365234375e+00,5.266283035278320312e+00,1.020312500000000000e+01
9.234395980834960938e+00,5.266283035278320312e+00,1.020312500000000000e+01
9.334396362304687500e+00,5.266283035278320312e+00,1.020312500000000000e+01
9.434395790100097656e+00,5.166283130645751953e+00,1.035156250000000000e+01
9.534396171569824219e+00,5.066282749176025391e+00,1.035156250000000000e+01
9.634395599365234375e+00,5.066282749176025391e+00,1.035156250000000000e+01
9.734395980834960938e+00,4.966282844543457031e+00,1.047656250000000000e+01
9.834396362304687500e+00,4.866282939910888672e+00,1.050000000000000000e+01
9.934395790100097656e+00,4.766283035278320312e+00,1.050000000000000000e+01
1.003439617156982422e+01,4.666283130645751953e+00,1.064843750000000000e+01
1.013439559936523438e+01,4.566282749176025391e+00,1.064843750000000000e+01
1.023439598083496094e+01,4.466282844543457031e+00,1.064843750000000000e+01
1.033439636230468750e+01,4.366282939910888672e+00,1.079687500000000000e+01
1.043439579010009766e+01,4.266283035278320312e+00,1.079687500000000000e+01
1.053439617156982422e+01,4.166283130645751953e+00,1.079687500000000000e+01
1.063439559936523438e+01,4.166283130645751953e+00,1.079687500000000000e+01
1.073439598083496094e+01,4.066282749176025391e+00,1.095312500000000000e+01
1.083439636230468750e+01,3.966282844543457031e+00,1.095312500000000000e+01
1.093439579010009766e+01,3.866282939910888672e+00,1.095312500000000000e+01
1.103439617156982422e+01,3.766283035278320312e+00,1.110156250000000000e+01
1.113439559936523438e+01,3.666282892227172852e+00,1.110156250000000000e+01
1.123439598083496094e+01,3.566282987594604492e+00,1.123437500000000000e+01
1.133439636230468750e+01,3.466282844543457031e+00,1.125000000000000000e+01
1.143439579010009766e+01,3.366282939910888672e+00,1.125000000000000000e+01
1.153439617156982422e+01,3.266283035278320312e+00,1.125000000000000000e+01
1.163439559936523438e+01,3.166282892227172852e+00,1.125000000000000000e+01
1.173439598083496094e+01,3.066282987594604492e+00,1.125000000000000000e+01
1.173439598083496094e+01,2.966282844543457031e+00,1.125000000000000000e+01
1.173439598083496094e+01,2.866282939910888672e+00,1.125000000000000000e+01
1.173439598083496094e+01,2.766283035278320312e+00,1.125000000000000000e+01
1.173439598083496094e+01,2.666282892227172852e+00,1.125000000000000000e+01
1.173439598083496094e+01,2.566282987594604492e+00,1.125000000000000000e+01
1.163439559936523438e+01,2.466282844543457031e+00,1.125000000000000000e+01
1.153439617156982422e+01,2.366282939910888672e+00,1.125000000000000000e+01
1.143439579010009766e+01,2.266283035278320312e+00,1.125000000000000000e+01
1.133439636230468750e+01,2.166282892227172852e+00,1.125000000000000000e+01
1.123439598083496094e+01,2.066282987594604492e+00,1.125000000000000000e+01
1.123439598083496094e+01,1.966282963752746582e+00,1.125000000000000000e+01
1.113439559936523438e+01,1.866282939910888672e+00,1.125000000000000000e+01
1.103439617156982422e+01,1.766282916069030762e+00,1.125000000000000000e+01
1.093439579010009766e+01,1.666282892227172852e+00,1.125000000000000000e+01
1.083439636230468750e+01,1.566282987594604492e+00,1.125000000000000000e+01
1.073439598083496094e+01,1.566282987594604492e+00,1.125000000000000000e+01
1.063439559936523438e+01,1.566282987594604492e+00,1.125000000000000000e+01
1.053439617156982422e+01,1.566282987594604492e+00,1.125000000000000000e+01
1.043439579010009766e+01,1.566282987594604492e+00,1.125000000000000000e+01
1.033439636230468750e+01,1.666282892227172852e+00,1.125000000000000000e+01
1.023439598083496094e+01,1.766282916069030762e+00,1.139843750000000000e+01
1.013439559936523438e+01,1.766282916069030762e+00,1.139843750000000000e+01
1.003439617156982422e+01,1.866282939910888672e+00,1.139843750000000000e+01
9.934395790100097656e+00,1.866282939910888672e+00,1.139843750000000000e+01
9.834396362304687500e+00,1.966282963752746582e+00,1.154687500000000000e+01
9.734395980834960938e+00,2.066282987594604492e+00,1.154687500000000000e+01
9.634395599365234375e+00,2.166282892227172852e+00,1.163281250000000000e+01
9.534396171569824219e+00,2.266283035278320312e+00,1.170312500000000000e+01
9.434395790100097656e+00,2.266283035278320312e+00,1.170312500000000000e+01
9.334396362304687500e+00,2.266283035278320312e+00,1.170312500000000000e+01
9.234395980834960938e+00,2.266283035278320312e+00,1.170312500000000000e+01
9.134395599365234375e+00,2.366282939910888672e+00,1.185156250000000000e+01
9.034396171569824219e+00,2.466282844543457031e+00,1.185156250000000000e+01
8.934395790100097656e+00,2.566282987594604492e+00,1.196875000000000000e+01
8.834396362304687500e+00,2.666282892227172852e+00,1.200000000000000000e+01
8.734395980834960938e+00,2.766283035278320312e+00,1.200000000000000000e+01
8.634395599365234375e+00,2.866282939910888672e+00,1.214843750000000000e+01
8.534396171569824219e+00,2.966282844543457031e+00,1.214843750000000000e+01
8.434395790100097656e+00,3.066282987594604492e+00,1.214843750000000000e+01
8.334396362304687500e+00,3.166282892227172852e+00,1.225781250000000000e+01
8.234395980834960938e+00,3.266283035278320312e+00,1.229687500000000000e+01
8.134395599365234375e+00,3.366282939910888672e+00,1.229687500000000000e+01
8.034396171569824219e+00,3.466282844543457031e+00,1.245312500000000000e+01
7.934396266937255859e+00,3.566282987594604492e+00,1.245312500000000000e+01
7.834395885467529297e+00,3.666282892227172852e+00,1.245312500000000000e+01
7.734395980834960938e+00,3.666282892227172852e+00,1.259375000000000000e+01
7.634396076202392578e+00,3.766283035278320312e+00,1.260156250000000000e+01
7.534396171569824219e+00,3.766283035278320312e+00,1.260156250000000000e+01
7.434396266937255859e+00,3.766283035278320312e+00,1.260156250000000000e+01
7.334395885467529297e+00,3.766283035278320312e+00,1.260156250000000000e+01
7.234395980834960938e+00,3.866282939910888672e+00,1.275000000000000000e+01
7.134396076202392578e+00,3.866282939910888672e+00,1.275000000000000000e+01
7.034396171569824219e+00,3.966282844543457031e+00,1.275000000000000000e+01
6.934396266937255859e+00,4.066282749176025391e+00,1.289843750000000000e+01
6.834395885467529297e+00,4.166283130645751953e+00,1.289843750000000000e+01
6.734395980834960938e+00,4.266283035278320312e+00,1.289843750000000000e+01
6.634396076202392578e+00,4.366282939910888672e+00,1.304687500000000000e+01
6.534396171569824219e+00,4.466282844543457031e+00,1.304687500000000000e+01
6.434396266937255859e+00,4.566282749176025391e+00,1.304687500000000000e+01
6.334395885467529297e+00,4.666283130645751953e+00,1.320312500000000000e+01
6.234395980834960938e+00,4.766283035278320312e+00,1.320312500000000000e+01
6.134396076202392578e+00,4.866282939910888672e+00,1.320312500000000000e+01
6.034396171569824219e+00,4.966282844543457031e+00,1.335156250000000000e+01
5.934396266937255859e+00,5.066282749176025391e+00,1.335156250000000000e+01
5.834395885467529297e+00,5.166283130645751953e+00,1.335156250000000000e+01
5.734395980834960938e+00,5.266283035278320312e+00,1.350000000000000000e+01
5.634396076202392578e+00,5.366282939910888672e+00,1.350000000000000000e+01
5.534396171569824219e+00,5.466282844543457031e+00,1.350000000000000000e+01
5.434396266937255859e+00,5.566282749176025391e+00,1.350000000000000000e+01
5.334395885467529297e+00,5.566282749176025391e+00,1.350000000000000000e+01
5.234395980834960938e+00,5.466282844543457031e+00,1.350000000000000000e+01
5.134396076202392578e+00,5.366282939910888672e+00,1.350000000000000000e+01
5.034396171569824219e+00,5.266283035278320312e+00,1.350000000000000000e+01
4.934396266937255859e+00,5.166283130645751953e+00,1.350000000000000000e+01
4.834395885467529297e+00,5.066282749176025391e+00,1.350000000000000000e+01
4.734395980834960938e+00,4.966282844543457031e+00,1.350000000000000000e+01
4.734395980834960938e+00,4.866282939910888672e+00,1.350000000000000000e+01
4.634396076202392578e+00,4.766283035278320312e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.666283130645751953e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.566282749176025391e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.466282844543457031e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.366282939910888672e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.266283035278320312e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.166283130645751953e+00,1.350000000000000000e+01
4.534396171569824219e+00,4.066282749176025391e+00,1.350000000000000000e+01
4.534396171569824219e+00,3.966282844543457031e+00,1.350000000000000000e+01
4.534396171569824219e+00,3.866282939910888672e+00,1.350000000000000000e+01
4.534396171569824219e+00,3.766283035278320312e+00,1.350000000000000000e+01
4.534396171569824219e+00,3.666282892227172852e+00,1.350000000000000000e+01
4.534396171569824219e+00,3.566282987594604492e+00,1.350000000000000000e+01
4.634396076202392578e+00,3.466282844543457031e+00,1.350000000000000000e+01
4.734395980834960938e+00,3.366282939910888672e+00,1.350000000000000000e+01
4.834395885467529297e+00,3.266283035278320312e+00,1.350000000000000000e+01
4.934396266937255859e+00,3.166282892227172852e+00,1.350000000000000000e+01
5.034396171569824219e+00,3.066282987594604492e+00,1.350000000000000000e+01
5.134396076202392578e+00,2.966282844543457031e+00,1.350000000000000000e+01
5.234395980834960938e+00,2.866282939910888672e+00,1.350000000000000000e+01
5.334395885467529297e+00,2.766283035278320312e+00,1.350000000000000000e+01
5.434396266937255859e+00,2.666282892227172852e+00,1.350000000000000000e+01
5.534396171569824219e+00,2.566282987594604492e+00,1.350000000000000000e+01
5.634396076202392578e+00,2.466282844543457031e+00,1.350000000000000000e+01
5.734395980834960938e+00,2.366282939910888672e+00,1.350000000000000000e+01
5.834395885467529297e+00,2.266283035278320312e+00,1.350000000000000000e+01
5.934396266937255859e+00,2.166282892227172852e+00,1.350000000000000000e+01
6.034396171569824219e+00,2.066282987594604492e+00,1.350000000000000000e+01
6.134396076202392578e+00,1.966282963752746582e+00,1.350000000000000000e+01
6.234395980834960938e+00,1.866282939910888672e+00,1.350000000000000000e+01
6.334395885467529297e+00,1.866282939910888672e+00,1.350000000000000000e+01
6.434396266937255859e+00,1.766282916069030762e+00,1.350000000000000000e+01
6.534396171569824219e+00,1.666282892227172852e+00,1.350000000000000000e+01
6.634396076202392578e+00,1.566282987594604492e+00,1.350000000000000000e+01
6.734395980834960938e+00,1.466282963752746582e+00,1.350000000000000000e+01
6.834395885467529297e+00,1.366282939910888672e+00,1.350000000000000000e+01
6.934396266937255859e+00,1.266282916069030762e+00,1.350000000000000000e+01
7.034396171569824219e+00,1.266282916069030762e+00,1.350000000000000000e+01
7.134396076202392578e+00,1.266282916069030762e+00,1.350000000000000000e+01
7.234395980834960938e+00,1.266282916069030762e+00,1.350000000000000000e+01
7.334395885467529297e+00,1.266282916069030762e+00,1.350000000000000000e+01
7.434396266937255859e+00,1.166282892227172852e+00,1.350000000000000000e+01
7.534396171569824219e+00,1.166282892227172852e+00,1.350000000000000000e+01
7.634396076202392578e+00,1.066282987594604492e+00,1.350000000000000000e+01
7.734395980834960938e+00,9.662829637527465820e-01,1.350000000000000000e+01
7.834395885467529297e+00,8.662829399108886719e-01,1.350000000000000000e+01
7.934396266937255859e+00,8.662829399108886719e-01,1.350000000000000000e+01
8.034396171569824219e+00,8.662829399108886719e-01,1.350000000000000000e+01
8.134395599365234375e+00,8.662829399108886719e-01,1.350000000000000000e+01
8.234395980834960938e+00,7.662829160690307617e-01,1.350000000000000000e+01
8.334396362304687500e+00,6.662829518318176270e-01,1.350000000000000000e+01
8.434395790100097656e+00,5.662829279899597168e-01,1.350000000000000000e+01
8.534396171569824219e+00,5.662829279899597168e-01,1.350000000000000000e+01
8.634395599365234375e+00,4.662829339504241943e-01,1.350000000000000000e+01
8.734395980834960938e+00,3.662829399108886719e-01,1.350000000000000000e+01
8.834396362304687500e+00,3.662829399108886719e-01,1.350000000000000000e+01
8.934395790100097656e+00,2.662829458713531494e-01,1.350000000000000000e+01
9.034396171569824219e+00,1.662829369306564331e-01,1.350000000000000000e+01
9.134395599365234375e+00,6.628294289112091064e-02,1.350000000000000000e+01
9.234395980834960938e+00,-3.371705859899520874e-02,1.350000000000000000e+01
9.334396362304687500e+00,-1.337170600891113281e-01,1.350000000000000000e+01
9.434395790100097656e+00,-2.337170541286468506e-01,1.350000000000000000e+01
9.434395790100097656e+00,-3.337170481681823730e-01,1.350000000000000000e+01
9.434395790100097656e+00,-4.337170720100402832e-01,1.350000000000000000e+01
9.434395790100097656e+00,-5.337170362472534180e-01,1.350000000000000000e+01
9.434395790100097656e+00,-6.337170600891113281e-01,1.350000000000000000e+01
9.434395790100097656e+00,-7.337170839309692383e-01,1.350000000000000000e+01
9.434395790100097656e+00,-8.337170481681823730e-01,1.350000000000000000e+01
9.434395790100097656e+00,-9.337170720100402832e-01,1.350000000000000000e+01
9.434395790100097656e+00,-1.033717036247253418e+00,1.350000000000000000e+01
9.434395790100097656e+00,-1.133717060089111328e+00,1.350000000000000000e+01
9.434395790100097656e+00,-1.233717083930969238e+00,1.350000000000000000e+01
9.334396362304687500e+00,-1.333717107772827148e+00,1.350000000000000000e+01
9.234395980834960938e+00,-1.433717012405395508e+00,1.350000000000000000e+01
9.134395599365234375e+00,-1.533717036247253418e+00,1.350000000000000000e+01
9.034396171569824219e+00,-1.633717060089111328e+00,1.350000000000000000e+01
8.934395790100097656e+00,-1.733717083930969238e+00,1.350000000000000000e+01
8.834396362304687500e+00,-1.833717107772827148e+00,1.350000000000000000e+01
8.734395980834960938e+00,-1.833717107772827148e+00,1.350000000000000000e+01
8.634395599365234375e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.534396171569824219e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.434395790100097656e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.334396362304687500e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.234395980834960938e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.134395599365234375e+00,-1.933717012405395508e+00,1.350000000000000000e+01
8.034396171569824219e+00,-1.933717012405395508e+00,1.350000000000000000e+01
7.934396266937255859e+00,-1.933717012405395508e+00,1.350000000000000000e+01
7.834395885467529297e+00,-2.033717155456542969e+00,1.350000000000000000e+01
7.734395980834960938e+00,-2.033717155456542969e+00,1.350000000000000000e+01
7.634396076202392578e+00,-2.033717155456542969e+00,1.350000000000000000e+01
7.534396171569824219e+00,-2.033717155456542969e+00,1.350000000000000000e+01
7.434396266937255859e+00,-2.033717155456542969e+00,1.350000000000000000e+01
7.334395885467529297e+00,-2.133717060089111328e+00,1.350000000000000000e+01
7.234395980834960938e+00,-2.133717060089111328e+00,1.350000000000000000e+01
7.134396076202392578e+00,-2.233716964721679688e+00,1.350000000000000000e+01
7.034396171569824219e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.934396266937255859e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.834395885467529297e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.734395980834960938e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.634396076202392578e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.534396171569824219e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.434396266937255859e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.334395885467529297e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.234395980834960938e+00,-2.233716964721679688e+00,1.350000000000000000e+01
6.134396076202392578e+00,-2.133717060089111328e+00,1.350000000000000000e+01
6.034396171569824219e+00,-2.033717155456542969e+00,1.350000000000000000e+01
5.934396266937255859e+00,-1.933717012405395508e+00,1.350000000000000000e+01
5.834395885467529297e+00,-1.833717107772827148e+00,1.350000000000000000e+01
5.734395980834960938e+00,-1.733717083930969238e+00,1.350000000000000000e+01
5.634396076202392578e+00,-1.633717060089111328e+00,1.350000000000000000e+01
5.534396171569824219e+00,-1.533717036247253418e+00,1.350000000000000000e+01
5.434396266937255859e+00,-1.433717012405395508e+00,1.350000000000000000e+01
5.334395885467529297e+00,-1.333717107772827148e+00,1.350000000000000000e+01
5.234395980834960938e+00,-1.233717083930969238e+00,1.350000000000000000e+01
5.134396076202392578e+00,-1.133717060089111328e+00,1.350000000000000000e+01
5.034396171569824219e+00,-1.033717036247253418e+00,1.350000000000000000e+01
4.934396266937255859e+00,-9.337170720100402832e-01,1.350000000000000000e+01
4.834395885467529297e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.734395980834960938e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.634396076202392578e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.534396171569824219e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.434396266937255859e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.334395885467529297e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.234395980834960938e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.134396076202392578e+00,-8.337170481681823730e-01,1.350000000000000000e+01
4.034396171569824219e+00,-8.337170481681823730e-01,1.350000000000000000e+01
3.934396028518676758e+00,-8.337170481681823730e-01,1.350000000000000000e+01
3.834396123886108398e+00,-8.337170481681823730e-01,1.350000000000000000e+01
3.734395980834960938e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.634396076202392578e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.534396171569824219e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.434396028518676758e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.334396123886108398e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.234395980834960938e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.134396076202392578e+00,-7.337170839309692383e-01,1.350000000000000000e+01
3.034396171569824219e+00,-6.337170600891113281e-01,1.350000000000000000e+01
2.934396028518676758e+00,-5.337170362472534180e-01,1.350000000000000000e+01
2.834396123886108398e+00,-4.337170720100402832e-01,1.350000000000000000e+01
2.734395980834960938e+00,-3.337170481681823730e-01,1.350000000000000000e+01
2.634396076202392578e+00,-2.337170541286468506e-01,1.350000000000000000e+01
2.534396171569824219e+00,-1.337170600891113281e-01,1.350000000000000000e+01
2.434396028518676758e+00,-3.371705859899520874e-02,1.350000000000000000e+01
2.334396123886108398e+00,6.628294289112091064e-02,1.350000000000000000e+01
2.234395980834960938e+00,6.628294289112091064e-02,1.350000000000000000e+01
2.134396076202392578e+00,1.662829369306564331e-01,1.350000000000000000e+01
2.034396171569824219e+00,2.662829458713531494e-01,1.350000000000000000e+01
1.934396028518676758e+00,2.662829458713531494e-01,1.350000000000000000e+01
1.834396123886108398e+00,3.662829399108886719e-01,1.350000000000000000e+01
1.734396100044250488e+00,4.662829339504241943e-01,1.350000000000000000e+01
1.634396076202392578e+00,4.662829339504241943e-01,1.350000000000000000e+01
1.534396052360534668e+00,5.662829279899597168e-01,1.350000000000000000e+01
1.434396028518676758e+00,5.662829279899597168e-01,1.350000000000000000e+01
1.334396123886108398e+00,6.662829518318176270e-01,1.350000000000000000e+01
1.234396100044250488e+00,6.662829518318176270e-01,1.350000000000000000e+01
1.134396076202392578e+00,7.662829160690307617e-01,1.350000000000000000e+01
1.034396052360534668e+00,8.662829399108886719e-01,1.350000000000000000e+01
9.343960881233215332e-01,8.662829399108886719e-01,1.350000000000000000e+01
8.343960642814636230e-01,9.662829637527465820e-01,1.350000000000000000e+01
7.343961000442504883e-01,9.662829637527465820e-01,1.350000000000000000e+01
6.343960762023925781e-01,1.066282987594604492e+00,1.350000000000000000e+01
5.343960523605346680e-01,1.066282987594604492e+00,1.350000000000000000e+01
4.343960881233215332e-01,1.166282892227172852e+00,1.350000000000000000e+01
3.343960642814636230e-01,1.166282892227172852e+00,1.350000000000000000e+01
2.343960702419281006e-01,1.166282892227172852e+00,1.350000000000000000e+01
1.343960762023925781e-01,1.166282892227172852e+00,1.350000000000000000e+01
3.439607471227645874e-02,1.166282892227172852e+00,1.350000000000000000e+01
-6.560392677783966064e-02,1.166282892227172852e+00,1.350000000000000000e+01
-1.656039208173751831e-01,1.166282892227172852e+00,1.350000000000000000e+01
-2.656039297580718994e-01,1.166282892227172852e+00,1.350000000000000000e+01
-3.656039237976074219e-01,1.166282892227172852e+00,1.350000000000000000e+01
-4.656039178371429443e-01,1.266282916069030762e+00,1.350000000000000000e+01
-5.656039118766784668e-01,1.366282939910888672e+00,1.350000000000000000e+01
-6.656039357185363770e-01,1.366282939910888672e+00,1.350000000000000000e+01
-7.656038999557495117e-01,1.466282963752746582e+00,1.350000000000000000e+01
-8.656039237976074219e-01,1.466282963752746582e+00,1.350000000000000000e+01
-9.656039476394653320e-01,1.566282987594604492e+00,1.350000000000000000e+01
-1.065603971481323242e+00,1.566282987594604492e+00,1.350000000000000000e+01
-1.165603876113891602e+00,1.566282987594604492e+00,1.350000000000000000e+01
-1.265603899955749512e+00,1.666282892227172852e+00,1.350000000000000000e+01
-1.365603923797607422e+00,1.666282892227172852e+00,1.350000000000000000e+01
-1.465603947639465332e+00,1.666282892227172852e+00,1.350000000000000000e+01
-1.565603971481323242e+00,1.766282916069030762e+00,1.350000000000000000e+01
-1.665603876113891602e+00,1.866282939910888672e+00,1.350000000000000000e+01
-1.765603899955749512e+00,1.866282939910888672e+00,1.350000000000000000e+01
-1.865603923797607422e+00,1.966282963752746582e+00,1.350000000000000000e+01
-1.965603947639465332e+00,1.966282963752746582e+00,1.350000000000000000e+01
-2.065603971481323242e+00,2.066282987594604492e+00,1.350000000000000000e+01
-2.165603876113891602e+00,2.066282987594604492e+00,1.350000000000000000e+01
-2.265604019165039062e+00,2.166282892227172852e+00,1.350000000000000000e+01
-2.365603923797607422e+00,2.166282892227172852e+00,1.350000000000000000e+01
-2.465603828430175781e+00,2.266283035278320312e+00,1.350000000000000000e+01
-2.565603971481323242e+00,2.366282939910888672e+00,1.350000000000000000e+01
-2.665603876113891602e+00,2.366282939910888672e+00,1.350000000000000000e+01
-2.765604019165039062e+00,2.466282844543457031e+00,1.350000000000000000e+01
-2.865603923797607422e+00,2.566282987594604492e+00,1.350000000000000000e+01
-2.965603828430175781e+00,2.566282987594604492e+00,1.350000000000000000e+01
-3.065603971481323242e+00,2.666282892227172852e+00,1.350000000000000000e+01
-3.165603876113891602e+00,2.766283035278320312e+00,1.350000000000000000e+01
-3.265604019165039062e+00,2.866282939910888672e+00,1.350000000000000000e+01
-3.365603923797607422e+00,2.866282939910888672e+00,1.350000000000000000e+01
-3.465603828430175781e+00,2.966282844543457031e+00,1.350000000000000000e+01
-3.565603971481323242e+00,3.066282987594604492e+00,1.350000000000000000e+01
-3.665603876113891602e+00,3.166282892227172852e+00,1.350000000000000000e+01
